segment_id,lon,lat,robinson_x,robinson_y
13,34.23622949128754,33.30269802129091,3069572.7451050538,3561866.1980785266
13,34.279105208612094,32.94037087128229,3077600.1147346175,3523114.791301413
13,34.04528153650459,32.52927484463246,3061243.821707301,3479142.6899332386
13,34.078409151142125,32.30132888542166,3066759.7074106033,3454759.082162196
13,34.46913534157144,32.3017793068815,3101916.613191048,3454807.2652899344
13,34.9185052261979,32.654623647261026,3138320.3815015857,3492550.8627473167
14,-128.5773289442956,47.547615332352294,-10717070.775216872,5072021.110249097
14,-128.75729778833548,47.70266917840363,-10721424.676916024,5088201.417323514
14,-129.47126472654568,48.16363575515089,-10748776.714149019,5136254.844697212
14,-130.1981167152971,48.62010110147615,-10776724.090537531,5183763.435391105
14,-130.8923025367654,48.9550983223661,-10809983.330808159,5218580.173426244
14,-131.59581511828168,49.285874149447665,-10843795.870894717,5252915.790507142
14,-132.43093406213205,49.85477132163799,-10869910.152873,5311867.502469365
14,-133.28584111311355,50.41752708159685,-10896681.939813368,5370051.596596611
14,-134.06741356446392,51.07297304152939,-10908628.712025052,5437647.723098375
14,-134.8713511034201,51.72305825910774,-10921092.12945794,5504501.910787151
14,-135.58262664610683,52.22297414980768,-10937037.583018126,5555780.030607642
14,-136.31002760259963,52.718517617842714,-10953625.319692524,5606492.040214479
15,-136.31002760259963,52.718517617842714,-10953625.319692524,5606492.040214479
15,-137.01837587110458,53.18631366625474,-10970100.897726245,5654254.050715904
15,-137.7422758994341,53.64981622251165,-10987310.63814665,5701469.12255805
15,-138.6670537690809,54.402456017502764,-10993548.834946143,5777900.190394114
15,-139.62623418198905,55.147767726569704,-11001227.352195306,5853289.846163876
15,-140.6217366970883,55.885263409796096,-11010602.206778497,5927582.908820252
15,-141.65558071647888,56.61441758341763,-11021888.492023518,6000727.693604116
15,-142.72988595358265,57.33466427815524,-11035306.041961066,6072668.120546916
15,-143.27775961321964,57.487365255040245,-11062626.445334502,6087879.719217285
16,72.71988801715642,36.594331946738606,6433532.025696282,3913590.5767100123
16,73.50850474048258,36.114096786402115,6516706.419081142,3862324.262411426
16,74.41685636330487,35.61095072910032,6611195.022852693,3808590.229807209
16,75.31377791492196,35.10107318966363,6704938.203783704,3754117.3139747
16,76.19947871037263,34.58467279209837,6797942.395211182,3698931.793685731
16,77.07417358118923,34.06195349784465,6890200.654573373,3643053.3062858256
16,77.96838928825701,33.771165789232356,6978024.505907246,3611962.3273599474
16,78.85648965026283,33.473973255077716,7065563.892301942,3580182.7190389563
16,79.58106976127748,32.74971984202752,7149890.05296961,3502722.7391515127
16,80.29392917694396,32.021364737882514,7233010.712010205,3424809.6276836707
16,80.90107543687841,31.183385477584718,7309009.571026967,3335160.0394341676
16,81.49754922269913,30.3426063579064,7383517.5765099125,3245209.4798946786
16,82.43954286679063,29.795271847094277,7481918.700218131,3186655.363487905
16,83.37122601033612,29.24133204206183,7579407.66217733,3127401.20775043
